epoch,step,train_loss,val_gleu,val_loss
6,11749,0.2291145622730255,,
6,11799,0.22430938482284546,,
6,11849,0.22288267314434052,,
6,11899,0.20277275145053864,,
6,11913,,27.840499877929688,0.708333432674408
7,11949,0.24512965977191925,,
7,11999,0.23484507203102112,,
7,12049,0.23571479320526123,,
7,12099,0.2026713788509369,,
7,12149,0.24261179566383362,,
7,12199,0.24065816402435303,,
7,12249,0.19650211930274963,,
7,12299,0.2300201654434204,,
7,12349,0.23416036367416382,,
7,12399,0.27786174416542053,,
7,12449,0.22275756299495697,,
7,12499,0.2652849555015564,,
7,12549,0.1876390427350998,,
7,12599,0.26549988985061646,,
7,12622,0.2777167558670044,,
7,12622,,27.71109962463379,0.7101449966430664
