epoch,step,train_loss,val_gleu,val_loss
7,3079,,58.51430130004883,0.22114773094654083
8,3099,0.009774108417332172,,
8,3149,0.003906679339706898,,
8,3199,0.004537596832960844,,
8,3249,0.004302981775254011,,
8,3299,0.003852022113278508,,
8,3349,0.003608811181038618,,
8,3399,0.004937394987791777,,
8,3449,0.0042283618822693825,,
8,3464,,59.536399841308594,0.23407119512557983
9,3499,0.004007698968052864,,
9,3549,0.004715961404144764,,
9,3599,0.0018209523987025023,,
9,3649,0.0026533533819019794,,
9,3699,0.0044549680314958096,,
9,3749,0.0034892666153609753,,
9,3799,0.010354186408221722,,
9,3849,0.0029841139912605286,,
9,3849,,59.46160125732422,0.23831887543201447
10,3899,0.0025724575389176607,,
10,3949,0.0044896663166582584,,
10,3999,0.009748488664627075,,
10,4049,0.002939566969871521,,
10,4099,0.006910117343068123,,
10,4149,0.004221320152282715,,
10,4199,0.002099200151860714,,
10,4234,,59.040000915527344,0.24171683192253113
11,4249,0.004845081828534603,,
11,4299,0.004930760245770216,,
11,4349,0.0029447355773299932,,
11,4399,0.004488765262067318,,
11,4449,0.003870234126225114,,
11,4499,0.017655087634921074,,
11,4549,0.010069070383906364,,
11,4599,0.008732606656849384,,
11,4619,,60.40060043334961,0.2412930428981781
12,4649,0.001327863079495728,,
12,4699,0.002238142304122448,,
12,4749,0.003990348894149065,,
12,4799,0.004688759334385395,,
12,4849,0.005497959442436695,,
12,4899,0.0033376533538103104,,
12,4949,0.003592938417568803,,
12,4999,0.005377247463911772,,
12,5004,,59.34170150756836,0.24801616370677948
13,5049,0.00205340888351202,,
13,5099,0.0017984550213441253,,
13,5149,0.0012420294806361198,,
13,5199,0.004408092703670263,,
13,5249,0.0012651995057240129,,
13,5299,0.0036697343457490206,,
13,5349,0.002608112758025527,,
13,5389,,60.843299865722656,0.24117016792297363
14,5399,0.003281954675912857,,
14,5449,0.002978359814733267,,
14,5499,0.0016768303466960788,,
14,5549,0.002102706814184785,,
14,5599,0.0019920782651752234,,
14,5649,0.0015801629051566124,,
14,5699,0.0013477957108989358,,
14,5749,0.002584288828074932,,
14,5774,,60.62839889526367,0.24441346526145935
15,5799,0.0016029987018555403,,
15,5849,0.0019579650834202766,,
15,5899,0.007180416956543922,,
15,5949,0.0020147350151091814,,
15,5999,0.0023969649337232113,,
15,6049,0.0016436041332781315,,
15,6099,0.001934286206960678,,
15,6149,0.0014922665432095528,,
15,6159,,61.072601318359375,0.24597381055355072
16,6199,0.0011526753660291433,,
16,6249,0.0020381559152156115,,
16,6299,0.0022927881218492985,,
16,6349,0.001012258231639862,,
16,6399,0.0020436570048332214,,
16,6449,0.0016562524251639843,,
16,6499,0.0012114191194996238,,
16,6544,,60.628501892089844,0.254230797290802
17,6549,0.0011156359687447548,,
17,6599,0.0006759802927263081,,
17,6649,0.0021145872306078672,,
17,6699,0.0008400176302529871,,
17,6749,0.00318006775341928,,
17,6799,0.0009916124399751425,,
17,6849,0.0008653762633912265,,
17,6899,0.0014709598617628217,,
17,6929,,60.709800720214844,0.2519974410533905
18,6949,0.000993071822449565,,
18,6999,0.0014271368272602558,,
18,7049,0.0009202950168401003,,
18,7099,0.0022195817437022924,,
18,7149,0.001174313947558403,,
18,7199,0.001391897676512599,,
18,7249,0.004590379074215889,,
18,7299,0.001310350839048624,,
18,7314,,61.101600646972656,0.25121116638183594
19,7349,0.0012081722961738706,,
19,7399,0.000919090467505157,,
19,7449,0.0016061535570770502,,
19,7499,0.0007286146283149719,,
19,7549,0.0010287393815815449,,
19,7599,0.0011074526701122522,,
19,7649,0.0016148504801094532,,
19,7699,0.0003794645599555224,,
19,7699,,60.85810089111328,0.2534423768520355
