epoch,step,train_loss,val_gleu,val_loss
0,49,0.33767616748809814,,
0,99,0.31099724769592285,,
0,149,0.34121230244636536,,
0,199,0.2771838903427124,,
0,249,0.2621234655380249,,
0,299,0.2860344350337982,,
0,349,0.24971835315227509,,
0,384,,43.431400299072266,0.23398740589618683
1,399,0.06587404012680054,,
1,449,0.07050089538097382,,
1,499,0.08284283429384232,,
1,549,0.09890343248844147,,
1,599,0.14872702956199646,,
1,649,0.114508256316185,,
1,699,0.12803076207637787,,
1,749,0.0451975055038929,,
1,769,,48.7333984375,0.2075790911912918
2,799,0.02721882238984108,,
2,849,0.034800682216882706,,
2,899,0.02762220986187458,,
2,949,0.01961001567542553,,
2,999,0.02031634747982025,,
2,1049,0.01916915737092495,,
2,1099,0.028850706294178963,,
2,1149,0.03302143141627312,,
2,1154,,49.74909973144531,0.21416978538036346
3,1199,0.004988307133316994,,
3,1249,0.010426642373204231,,
3,1299,0.013041343539953232,,
3,1349,0.004789261147379875,,
3,1399,0.007783304899930954,,
3,1449,0.006489441730082035,,
3,1499,0.00544531736522913,,
3,1539,,49.2505989074707,0.22213684022426605
4,1549,0.003708991687744856,,
4,1599,0.001960044028237462,,
4,1649,0.0022912221029400826,,
4,1699,0.01646757684648037,,
4,1749,0.0022185849957168102,,
4,1799,0.0024386111181229353,,
4,1849,0.002930083777755499,,
4,1899,0.00326674897223711,,
4,1924,,48.70640182495117,0.22555886209011078
5,1949,0.0028439383022487164,,
5,1999,0.0020513315685093403,,
5,2049,0.0030099712312221527,,
5,2099,0.002931690774857998,,
5,2149,0.0023599176201969385,,
5,2199,0.0019035727018490434,,
5,2249,0.0021810526959598064,,
5,2299,0.002653847448527813,,
5,2309,,49.28810119628906,0.23779761791229248
6,2349,0.0018735614139586687,,
6,2399,0.0015808792086318135,,
6,2449,0.0015020554419606924,,
6,2499,0.0015762007096782327,,
6,2549,0.0017682730685919523,,
6,2599,0.0011231712996959686,,
6,2649,0.0022370177321135998,,
6,2694,,47.9114990234375,0.239082470536232
7,2699,0.0009519147570244968,,
7,2749,0.0013445086078718305,,
7,2799,0.0007976690540090203,,
7,2849,0.013847661204636097,,
7,2899,0.005028550047427416,,
7,2949,0.008925245143473148,,
7,2999,0.0013566800625994802,,
7,3049,0.0011249795788899064,,
7,3079,,47.18870162963867,0.23864352703094482
8,3099,0.0010221938136965036,,
8,3149,0.01360076293349266,,
8,3199,0.013518689200282097,,
8,3249,0.0016166107961907983,,
8,3299,0.0037315411027520895,,
8,3349,0.0037641217932105064,,
8,3399,0.0019351632799953222,,
8,3449,0.0032358679454773664,,
8,3464,,47.00590133666992,0.2410372495651245
9,3499,0.001267985557205975,,
9,3549,0.0015830935444682837,,
9,3599,0.0016284401062875986,,
9,3649,0.0030968915671110153,,
9,3699,0.0009402160649187863,,
9,3749,0.0011288897367194295,,
9,3799,0.0012686714762821794,,
9,3849,0.02887776680290699,,
9,3849,,47.2943000793457,0.24514728784561157
10,3899,0.00161797518376261,,
10,3949,0.0013846696820110083,,
10,3999,0.0010733390226960182,,
10,4049,0.0009707650169730186,,
10,4099,0.0017252344405278563,,
10,4149,0.00110691471491009,,
10,4199,0.00492348987609148,,
10,4234,,46.44710159301758,0.24525630474090576
11,4249,0.001194995129480958,,
11,4299,0.006673954892903566,,
11,4349,0.0010532514424994588,,
11,4399,0.000756496621761471,,
11,4449,0.000656298128888011,,
11,4499,0.04916735365986824,,
11,4549,0.0008215480484068394,,
11,4599,0.057372771203517914,,
11,4619,,45.62990188598633,0.2593468129634857
12,4649,0.13848178088665009,,
12,4699,0.0020856892224401236,,
12,4749,0.0008999324054457247,,
12,4799,0.0005713748396374285,,
12,4849,0.0008310725097544491,,
12,4899,0.0007013748399913311,,
12,4949,0.0006046583293937147,,
12,4999,0.0006534452550113201,,
12,5004,,46.31330108642578,0.25885671377182007
13,5049,0.0004448164254426956,,
13,5099,0.00035216333344578743,,
13,5149,0.00040953748975880444,,
13,5199,0.00037771312054246664,,
13,5249,0.0004791203245986253,,
13,5299,0.0006073102704249322,,
13,5349,0.0002839179942384362,,
13,5389,,46.73040008544922,0.26199793815612793
14,5399,0.0003088535740971565,,
14,5449,0.00036656163865700364,,
14,5499,0.0003687105781864375,,
14,5549,0.0003544747596606612,,
14,5599,0.00047585551510564983,,
14,5649,0.00037267207517288625,,
14,5699,0.0004734880640171468,,
14,5749,0.0006038449937477708,,
14,5774,,46.20709991455078,0.26287832856178284
15,5799,0.000584443099796772,,
15,5849,0.00034625025000423193,,
15,5899,0.00044996890937909484,,
15,5949,0.0003965183568652719,,
15,5999,0.00035539691452868283,,
15,6049,0.0005159869324415922,,
15,6099,0.0003116107254754752,,
15,6149,0.00037992728175595403,,
15,6159,,46.341800689697266,0.26393136382102966
16,6199,0.00044864320079796016,,
16,6249,0.000421308126533404,,
16,6299,0.00023516097280662507,,
16,6349,0.00035487778950482607,,
16,6399,0.00028974629822187126,,
16,6449,0.00025411194656044245,,
16,6499,0.00030676237656734884,,
16,6544,,46.065799713134766,0.2697450816631317
17,6549,0.0002822702517732978,,
17,6599,0.00026621815050020814,,
17,6649,0.0002672420523595065,,
17,6699,0.00015541794709861279,,
17,6749,0.0002308828115928918,,
17,6799,0.0002969063352793455,,
17,6849,0.0002353013405809179,,
17,6899,0.0002571098739281297,,
17,6929,,45.94810104370117,0.2743104100227356
18,6949,0.00028629094595089555,,
18,6999,0.00023091613547876477,,
18,7049,0.00023477357171941549,,
18,7099,0.00019037703168578446,,
18,7149,0.00023691299429628998,,
18,7199,0.00024750272859819233,,
18,7249,0.000264204601990059,,
18,7299,0.00022900986368767917,,
18,7314,,46.11970138549805,0.2738957703113556
19,7349,0.0002539017586968839,,
19,7399,0.00027111289091408253,,
19,7449,0.00018854826339520514,,
19,7499,0.00024019530974328518,,
19,7549,0.0002220555761596188,,
19,7599,0.00022644399723503739,,
19,7649,0.00023313048586715013,,
19,7699,0.000299639388686046,,
19,7699,,46.11949920654297,0.2748647928237915
