epoch,step,train_loss,val_gleu,val_loss
6,11749,0.25204020738601685,,
6,11799,0.2450982928276062,,
6,11849,0.21836313605308533,,
6,11899,0.22911936044692993,,
6,11913,,27.531700134277344,0.7101971507072449
7,11949,0.20404717326164246,,
7,11999,0.20763912796974182,,
7,12049,0.21444706618785858,,
7,12099,0.2266811579465866,,
7,12149,0.18269070982933044,,
7,12199,0.24766682088375092,,
7,12249,0.24508921802043915,,
7,12299,0.27357038855552673,,
7,12349,0.30099785327911377,,
7,12399,0.3194843828678131,,
7,12449,0.2639579772949219,,
7,12499,0.18442359566688538,,
7,12549,0.24789203703403473,,
7,12599,0.2518378794193268,,
7,12613,0.27101272344589233,,
7,12613,,27.700899124145508,0.7066581845283508
