epoch,step,train_loss,val_gleu,val_loss
8,12649,0.1944543719291687,,
8,12699,0.12186679244041443,,
8,12749,0.16843515634536743,,
8,12799,0.16948358714580536,,
8,12849,0.19509629905223846,,
8,12899,0.19225828349590302,,
8,12949,0.20977023243904114,,
8,12999,0.2217877358198166,,
8,13049,0.2343454211950302,,
8,13099,0.20207852125167847,,
8,13149,0.1794695407152176,,
8,13199,0.21535652875900269,,
8,13249,0.25220024585723877,,
8,13299,0.1866001933813095,,
8,13349,0.2160600870847702,,
8,13399,0.2507301867008209,,
8,13449,0.2075469046831131,,
8,13499,0.2361949235200882,,
8,13549,0.20450371503829956,,
8,13599,0.20449984073638916,,
8,13649,0.24429495632648468,,
8,13699,0.14114905893802643,,
8,13749,0.24115252494812012,,
8,13799,0.2307043969631195,,
8,13849,0.19491398334503174,,
8,13899,0.21353010833263397,,
8,13949,0.22751401364803314,,
8,13999,0.25468501448631287,,
8,14049,0.19624212384223938,,
8,14099,0.19826996326446533,,
8,14149,0.16990692913532257,,
8,14199,0.21374621987342834,,
8,14249,0.20742148160934448,,
8,14299,0.2000817060470581,,
8,14324,,27.140600204467773,0.7219805121421814
9,14349,0.1517789512872696,,
9,14399,0.20114578306674957,,
9,14449,0.1956237554550171,,
9,14499,0.16932617127895355,,
9,14549,0.17417165637016296,,
9,14599,0.13462704420089722,,
9,14649,0.22834987938404083,,
9,14699,0.1557351052761078,,
9,14749,0.20375877618789673,,
9,14799,0.23161537945270538,,
9,14849,0.17649726569652557,,
9,14899,0.17180278897285461,,
9,14949,0.2436414361000061,,
9,14999,0.16665036976337433,,
9,15049,0.16566099226474762,,
9,15099,0.1454937905073166,,
9,15149,0.18388934433460236,,
9,15199,0.17730432748794556,,
9,15249,0.16753342747688293,,
9,15299,0.16037622094154358,,
9,15349,0.16943135857582092,,
9,15399,0.21086230874061584,,
9,15449,0.19138094782829285,,
9,15499,0.21341091394424438,,
9,15549,0.18801549077033997,,
9,15599,0.18023528158664703,,
9,15649,0.16841018199920654,,
9,15699,0.20427767932415009,,
9,15749,0.2296401411294937,,
9,15799,0.1741909682750702,,
9,15849,0.15368881821632385,,
9,15899,0.2533794939517975,,
9,15949,0.16460712254047394,,
9,15999,0.17996034026145935,,
9,16026,,26.927799224853516,0.7312970161437988
