epoch,step,train_loss,val_gleu,val_loss
0,49,0.9405143857002258,,
0,99,0.6755556464195251,,
0,149,0.6536194086074829,,
0,199,0.5644543170928955,,
0,249,0.6425536870956421,,
0,299,0.6562890410423279,,
0,349,0.4348176121711731,,
0,399,0.6520957946777344,,
0,449,0.5233873724937439,,
0,499,0.5405271053314209,,
0,549,0.7241339683532715,,
0,599,0.6775851249694824,,
0,621,,40.395999908447266,0.531003475189209
1,649,0.3796844482421875,,
1,699,0.41506490111351013,,
1,749,0.3623031973838806,,
1,799,0.3002898395061493,,
1,849,0.38533180952072144,,
1,899,0.39294007420539856,,
1,949,0.2862619459629059,,
1,999,0.4091010093688965,,
1,1049,0.29960545897483826,,
1,1099,0.2586628496646881,,
1,1149,0.2932082414627075,,
1,1199,0.306137353181839,,
1,1243,,41.05070114135742,0.5117588639259338
2,1249,0.22731082141399384,,
2,1299,0.2537738084793091,,
2,1349,0.16182340681552887,,
2,1399,0.1926346868276596,,
2,1449,0.26415133476257324,,
2,1499,0.1856275498867035,,
2,1549,0.2508426606655121,,
2,1599,0.26958733797073364,,
2,1649,0.2103484719991684,,
2,1699,0.2155829519033432,,
2,1749,0.2919241189956665,,
2,1799,0.22474834322929382,,
2,1849,0.18959172070026398,,
2,1865,,40.95949935913086,0.5517413020133972
3,1899,0.16723132133483887,,
3,1949,0.1373676359653473,,
3,1999,0.12786445021629333,,
3,2049,0.1490171253681183,,
3,2099,0.1212085634469986,,
3,2149,0.12155476957559586,,
3,2199,0.14006252586841583,,
3,2249,0.11019904166460037,,
3,2299,0.1672491580247879,,
3,2349,0.14033526182174683,,
3,2399,0.16875560581684113,,
3,2449,0.13406753540039062,,
3,2487,,41.63010025024414,0.5819317698478699
4,2499,0.090458944439888,,
4,2549,0.04914794862270355,,
4,2599,0.10031771659851074,,
4,2649,0.06845644116401672,,
4,2699,0.0749763622879982,,
4,2749,0.05236240103840828,,
4,2799,0.05154770612716675,,
4,2849,0.0486295148730278,,
4,2899,0.06301285326480865,,
4,2949,0.1380913406610489,,
4,2999,0.06297904253005981,,
4,3049,0.06279274076223373,,
4,3099,0.06796462833881378,,
4,3109,,41.654300689697266,0.6216571927070618
5,3149,0.05296017974615097,,
5,3199,0.06652479618787766,,
5,3249,0.04828299209475517,,
5,3299,0.03662446513772011,,
5,3349,0.04325522109866142,,
5,3399,0.039564646780490875,,
5,3449,0.048041172325611115,,
5,3499,0.034994687885046005,,
5,3549,0.03669117018580437,,
5,3599,0.0337604358792305,,
5,3649,0.036143358796834946,,
5,3699,0.07781977206468582,,
5,3731,,41.27560043334961,0.6449028253555298
6,3749,0.016790512949228287,,
6,3799,0.06320841610431671,,
6,3849,0.026295388117432594,,
6,3899,0.042194876819849014,,
6,3949,0.037524059414863586,,
6,3999,0.0254803653806448,,
6,4049,0.040002137422561646,,
6,4099,0.06191014498472214,,
6,4149,0.040091387927532196,,
6,4199,0.05197949707508087,,
6,4249,0.02001454122364521,,
6,4299,0.024565955623984337,,
6,4349,0.03332502022385597,,
6,4353,,41.45610046386719,0.659809947013855
7,4399,0.015362677164375782,,
7,4449,0.02783200703561306,,
7,4499,0.027765817940235138,,
7,4549,0.02506001479923725,,
7,4599,0.029314346611499786,,
7,4649,0.036007367074489594,,
7,4699,0.026845866814255714,,
7,4749,0.022219356149435043,,
7,4799,0.02563777193427086,,
7,4849,0.02651078812777996,,
7,4899,0.02897467091679573,,
7,4949,0.0364837571978569,,
7,4975,,41.233699798583984,0.6701585054397583
8,4999,0.018097935244441032,,
8,5049,0.024760089814662933,,
8,5099,0.01646175980567932,,
8,5149,0.019173281267285347,,
8,5199,0.01759256049990654,,
8,5249,0.023133426904678345,,
8,5299,0.024642715230584145,,
8,5349,0.030429784208536148,,
8,5399,0.01210646890103817,,
8,5449,0.031015830114483833,,
8,5499,0.031657639890909195,,
8,5549,0.027710596099495888,,
8,5597,,40.45800018310547,0.7025758028030396
9,5599,0.01621217653155327,,
9,5649,0.008721152320504189,,
9,5699,0.07196790724992752,,
9,5749,0.022840114310383797,,
9,5799,0.009194291196763515,,
9,5849,0.015927627682685852,,
9,5899,0.0191182941198349,,
9,5949,0.01889459602534771,,
9,5999,0.015189040452241898,,
9,6049,0.009388189762830734,,
9,6099,0.027180027216672897,,
9,6149,0.023423582315444946,,
9,6199,0.01585031859576702,,
9,6219,,41.436798095703125,0.6902718544006348
10,6249,0.008108860813081264,,
10,6299,0.025107597932219505,,
10,6349,0.01245967485010624,,
10,6399,0.019961649551987648,,
10,6449,0.009738029912114143,,
10,6499,0.009022194892168045,,
10,6549,0.0217059887945652,,
10,6599,0.02158970758318901,,
